,year,order,DBCODE,ENTITY,COMPLEX,MEADOW,DATE,WATCH,OBSERVER,PLOT,START,X,MINUTE,CLOUDS,WIND,TEMP,STATUS,NO_INT,PLTSP_CODE,PLTSP_NAME,VISSP_CODE,VISSP_NAME,VECTOR.GUILD,COLLECTION.NUMBER,NOTES,NOTES.1,NOTES.2,NOTES.3,NOTES.4,NOTES.5,NOTES.6,NOTES.7,NOTES.8
6656,14,NA,SA026,1,Frissell,RP2,7/16/2014,2,JL,8,1126,NA,8,S,B,29,1,24,GILICAPI,Gilia capitata,NA,NA,NA,34334,,,NA,NA,NA,NA,NA,NA,NA
6657,14,NA,SA026,1,Frissell,RP2,7/16/2014,2,JL,8,1126,NA,9,S,B,29,1,12,GILICAPI,Gilia capitata,NA,NA,NA,34334,,,NA,NA,NA,NA,NA,NA,NA
6655,14,NA,SA026,1,Frissell,RP2,7/16/2014,2,JL,8,1126,NA,10,,B,29,1,8,GILICAPI,Gilia capitata,NA,NA,NA,34262,,,NA,NA,NA,NA,NA,NA,NA
6563,14,NA,SA026,1,Frissell,RP2,7/16/2014,2,JL,9,1040,NA,10,S,B,29,1,16,GILICAPI,Gilia capitata,NA,NA,NA,34334,,,NA,NA,NA,NA,NA,NA,NA
5800,14,NA,SA026,1,Lookout,LO,7/17/2014,3,JL,2,1012,NA,1,S,S,NA,1,4,GILICAPI,Gilia capitata,NA,NA,NA,,small fly,,NA,NA,NA,NA,NA,NA,NA
5801,14,NA,SA026,1,Lookout,LO,7/17/2014,3,JL,2,1012,NA,4,S,S,NA,1,4,GILICAPI,Gilia capitata,NA,NA,NA,,small fly,,NA,NA,NA,NA,NA,NA,NA
5802,14,NA,SA026,1,Lookout,LO,7/17/2014,3,JL,2,1012,NA,13,S,S,NA,1,4,GILICAPI,Gilia capitata,NA,NA,NA,,medium fly,,NA,NA,NA,NA,NA,NA,NA
5803,14,NA,SA026,1,Lookout,LO,7/17/2014,3,JL,2,1012,NA,14,S,S,NA,1,8,GILICAPI,Gilia capitata,NA,NA,NA,,fly bee,,NA,NA,NA,NA,NA,NA,NA
5883,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,3,1238,NA,0,S,St,23,1,8,GILICAPI,Gilia capitata,NA,NA,NA,,bombyliid,,NA,NA,NA,NA,NA,NA,NA
5875,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,3,1238,NA,1,S,St,23,1,16,GILICAPI,Gilia capitata,NA,NA,NA,34458,,,NA,NA,NA,NA,NA,NA,NA
5876,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,3,1238,NA,1,S,St,23,1,12,GILICAPI,Gilia capitata,NA,NA,NA,34458,,,NA,NA,NA,NA,NA,NA,NA
5877,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,3,1238,NA,2,S,St,23,1,40,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5884,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,3,1238,NA,2,S,St,23,1,40,GILICAPI,Gilia capitata,NA,NA,NA,,sweat bee,,NA,NA,NA,NA,NA,NA,NA
5878,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,3,1238,NA,3,S,St,23,1,40,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5885,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,3,1238,NA,3,S,St,23,1,8,GILICAPI,Gilia capitata,NA,NA,NA,,sweat bee,,NA,NA,NA,NA,NA,NA,NA
5879,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,3,1238,NA,6,S,St,23,1,28,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5880,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,3,1238,NA,6,S,St,23,1,12,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5881,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,3,1238,NA,14,S,St,23,1,12,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5882,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,3,1238,NA,14,S,St,23,1,12,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5900,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,0,S,B,24,1,32,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5901,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,0,S,B,24,1,40,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5902,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,1,S,B,24,1,24,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5895,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,2,S,B,24,1,24,GILICAPI,Gilia capitata,NA,NA,NA,34458,,,NA,NA,NA,NA,NA,NA,NA
5903,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,2,S,B,24,1,32,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5896,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,3,S,B,24,1,32,GILICAPI,Gilia capitata,NA,NA,NA,34458,,,NA,NA,NA,NA,NA,NA,NA
5904,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,3,S,B,24,1,32,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5897,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,4,S,B,24,1,40,GILICAPI,Gilia capitata,NA,NA,NA,34458,,,NA,NA,NA,NA,NA,NA,NA
5905,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,6,S,B,24,1,32,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5906,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,6,S,B,24,1,24,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5927,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,6,S,B,24,1,50,GILICAPI,Gilia capitata,NA,NA,NA,,Unknown,,NA,NA,NA,NA,NA,NA,NA
5907,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,7,S,B,24,1,24,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5908,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,7,S,B,24,1,24,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5928,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,7,S,B,24,1,12,GILICAPI,Gilia capitata,NA,NA,NA,,bombyliid,,NA,NA,NA,NA,NA,NA,NA
5909,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,8,S,B,24,1,24,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5910,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,8,S,B,24,1,28,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5911,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,8,S,B,24,1,32,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5912,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,9,S,B,24,1,12,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5913,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,9,S,B,24,1,40,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5914,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,9,S,B,24,1,16,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5915,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,11,S,B,24,1,32,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5916,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,11,S,B,24,1,48,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5917,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,11,S,B,24,1,24,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5898,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,12,S,B,24,1,16,GILICAPI,Gilia capitata,NA,NA,NA,34458,,,NA,NA,NA,NA,NA,NA,NA
5918,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,12,S,B,24,1,32,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5919,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,12,S,B,24,1,32,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5920,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,13,S,B,24,1,32,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5921,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,13,S,B,24,1,32,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5922,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,13,S,B,24,1,36,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5923,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,13,S,B,24,1,36,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5924,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,13,S,B,24,1,40,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5899,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,14,S,B,24,1,20,GILICAPI,Gilia capitata,NA,NA,NA,34458,,,NA,NA,NA,NA,NA,NA,NA
5925,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,14,S,B,24,1,24,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5926,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,4,1350,NA,14,S,B,24,1,20,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5851,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,7,1133,NA,0,S,St,18,1,4,GILICAPI,Gilia capitata,NA,NA,NA,34463,honey bee gradient stripes,,NA,NA,NA,NA,NA,NA,NA
5849,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,7,1133,NA,10,S,St,18,1,16,GILICAPI,Gilia capitata,NA,NA,NA,34457,sweat bee,,NA,NA,NA,NA,NA,NA,NA
5850,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,7,1133,NA,11,S,St,18,1,8,GILICAPI,Gilia capitata,NA,NA,NA,34457,,,NA,NA,NA,NA,NA,NA,NA
5854,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,7,1133,NA,12,S,St,18,1,20,GILICAPI,Gilia capitata,NA,NA,NA,,sweat bee,,NA,NA,NA,NA,NA,NA,NA
5852,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,7,1133,NA,13,S,St,18,1,32,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5853,14,NA,SA026,1,Lookout,LO,7/10/2014,2,JL,7,1133,NA,14,S,St,18,1,24,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
5974,14,NA,SA026,1,Lookout,LS,7/17/2014,3,JL,1,1431,NA,1,S,B,NA,1,12,GILICAPI,Gilia capitata,NA,NA,NA,34277,,,NA,NA,NA,NA,NA,NA,NA
6074,14,NA,SA026,1,Lookout,LS,7/10/2014,2,JL,9,1523,NA,0,S,St,28,1,32,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
6085,14,NA,SA026,1,Lookout,LS,7/10/2014,2,JL,9,1523,NA,1,S,St,28,1,4,GILICAPI,Gilia capitata,NA,NA,NA,,bombus,,NA,NA,NA,NA,NA,NA,NA
6073,14,NA,SA026,1,Lookout,LS,7/10/2014,2,JL,9,1523,NA,6,S,St,28,1,10,GILICAPI,Gilia capitata,NA,NA,NA,34458,,,NA,NA,NA,NA,NA,NA,NA
6075,14,NA,SA026,1,Lookout,LS,7/10/2014,2,JL,9,1523,NA,6,S,St,28,1,10,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
6076,14,NA,SA026,1,Lookout,LS,7/10/2014,2,JL,9,1523,NA,7,S,St,28,1,40,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
6077,14,NA,SA026,1,Lookout,LS,7/10/2014,2,JL,9,1523,NA,7,S,St,28,1,40,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
6078,14,NA,SA026,1,Lookout,LS,7/10/2014,2,JL,9,1523,NA,8,S,St,28,1,40,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
6079,14,NA,SA026,1,Lookout,LS,7/10/2014,2,JL,9,1523,NA,10,S,St,28,1,32,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
6080,14,NA,SA026,1,Lookout,LS,7/10/2014,2,JL,9,1523,NA,11,S,St,28,1,40,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
6081,14,NA,SA026,1,Lookout,LS,7/10/2014,2,JL,9,1523,NA,11,S,St,28,1,40,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
6082,14,NA,SA026,1,Lookout,LS,7/10/2014,2,JL,9,1523,NA,14,S,St,28,1,25,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
6083,14,NA,SA026,1,Lookout,LS,7/10/2014,2,JL,9,1523,NA,14,S,St,28,1,25,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
6084,14,NA,SA026,1,Lookout,LS,7/10/2014,2,JL,9,1523,NA,14,S,St,28,1,25,GILICAPI,Gilia capitata,NA,NA,NA,34463,,,NA,NA,NA,NA,NA,NA,NA
2534,14,NA,SA026,1,Frissell,M1,7/25/2014,3,KH,1,1000,NA,9,S,St,27,1,3,GILICAPI,Gilia capitata,NA,NA,NA,NA,"unidentified black and yellow, skinny stripes, looked like a wasp",,NA,NA,NA,NA,NA,NA,NA
2541,14,NA,SA026,1,Frissell,M1,7/25/2014,3,KH,5,1037,NA,1,S,St,27,1,4,GILICAPI,Gilia capitata,NA,NA,NA,34396,REF,,NA,NA,NA,NA,NA,NA,NA
2545,14,NA,SA026,1,Frissell,M1,7/25/2014,3,KH,5,1037,NA,5,S,St,27,1,3,GILICAPI,Gilia capitata,NA,NA,NA,34396,REF,,NA,NA,NA,NA,NA,NA,NA
2548,14,NA,SA026,1,Frissell,M1,7/25/2014,3,KH,5,1037,NA,8,S,St,27,1,5,GILICAPI,Gilia capitata,NA,NA,NA,34396,REF,,NA,NA,NA,NA,NA,NA,NA
2549,14,NA,SA026,1,Frissell,M1,7/25/2014,3,KH,5,1037,NA,9,S,St,27,1,5,GILICAPI,Gilia capitata,NA,NA,NA,34396,REF,,NA,NA,NA,NA,NA,NA,NA
1938,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,6,1050,NA,1,S,St,29,1,5,GILICAPI,Gilia capitata,NA,NA,NA,34477,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1939,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,6,1050,NA,1,S,St,29,1,5,GILICAPI,Gilia capitata,NA,NA,NA,34477,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1949,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,6,1050,NA,9,S,St,29,1,5,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1952,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,6,1050,NA,12,S,St,29,1,10,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1954,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,6,1050,NA,14,S,St,29,1,10,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1955,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,6,1050,NA,14,S,St,29,1,5,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1956,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,6,1050,NA,15,S,St,29,1,10,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1957,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,6,1050,NA,15,S,St,29,1,5,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1960,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,1,S,St,34,1,10,GILICAPI,Gilia capitata,NA,NA,NA,34474,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1961,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,2,S,St,34,1,100,GILICAPI,Gilia capitata,NA,NA,NA,34474,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1962,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,3,S,St,34,1,30,GILICAPI,Gilia capitata,NA,NA,NA,34474,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1964,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,5,S,St,34,1,20,GILICAPI,Gilia capitata,NA,NA,NA,34474,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1965,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,6,S,St,34,1,20,GILICAPI,Gilia capitata,NA,NA,NA,34474,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1966,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,7,S,St,34,1,25,GILICAPI,Gilia capitata,NA,NA,NA,34474,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1967,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,7,S,St,34,1,5,GILICAPI,Gilia capitata,NA,NA,NA,NA,"unidentified black syrphid spindly legs, large",*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1968,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,8,S,St,34,1,35,GILICAPI,Gilia capitata,NA,NA,NA,34472,"really similar to 34474, but slightly larger",*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1969,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,9,S,St,34,1,25,GILICAPI,Gilia capitata,NA,NA,NA,34472,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1970,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,10,S,St,34,1,25,GILICAPI,Gilia capitata,NA,NA,NA,34472,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1972,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,12,S,St,34,1,15,GILICAPI,Gilia capitata,NA,NA,NA,34472,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1973,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,13,S,St,34,1,5,GILICAPI,Gilia capitata,NA,NA,NA,34475,"small, completely black fly",*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1974,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,13,S,St,34,1,30,GILICAPI,Gilia capitata,NA,NA,NA,34474,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1975,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,13,S,St,34,1,5,GILICAPI,Gilia capitata,NA,NA,NA,34476,butterfly,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1976,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,14,S,St,34,1,55,GILICAPI,Gilia capitata,NA,NA,NA,34474,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1977,14,NA,SA026,1,Frissell,RP1,7/8/2014,1,KH,10,1130,NA,15,S,St,34,1,40,GILICAPI,Gilia capitata,NA,NA,NA,34474,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1980,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,4,1246,NA,1,S,St,36,1,15,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1981,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,4,1246,NA,2,S,St,36,1,15,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1982,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,4,1246,NA,3,S,St,36,1,10,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1983,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,4,1246,NA,4,S,B,36,1,25,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1984,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,4,1246,NA,5,S,B,36,1,15,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1985,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,4,1246,NA,6,S,B,36,1,5,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1986,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,4,1246,NA,7,S,B,36,1,50,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1988,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,4,1246,NA,9,S,St,36,1,20,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1989,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,4,1246,NA,10,S,B,36,1,35,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1991,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,4,1246,NA,12,S,B,36,1,40,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1992,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,4,1246,NA,13,S,B,36,1,5,GILICAPI,Gilia capitata,NA,NA,NA,34481,black beetle,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1993,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,4,1246,NA,13,S,B,36,1,10,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1995,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,4,1246,NA,14,S,B,36,1,5,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
1997,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,5,1325,NA,1,PC,B,36,1,10,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
2001,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,5,1325,NA,4,PC,B,36,1,4,GILICAPI,Gilia capitata,NA,NA,NA,34476,butterfly from RP1,,NA,NA,NA,NA,NA,NA,NA
2004,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,5,1325,NA,7,PC,B,36,1,15,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
2011,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,5,1325,NA,13,PC,B,36,1,5,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
2013,14,NA,SA026,1,Frissell,RP2,7/8/2014,1,KH,5,1325,NA,14,PC,B,36,1,10,GILICAPI,Gilia capitata,NA,NA,NA,34479,,*interactions have already been multiplied by 5 to account for incorrect counting originally,NA,NA,NA,NA,NA,NA,NA
